Wavelength (nm),SLS201L Power (a.u.),
1098.976318,0.855901142,
1099.035645,0.856039466,
1099.094727,0.856172733,
1099.153931,0.856310352,
1099.213135,0.856450121,
1099.272339,0.856587204,
1099.331543,0.856724421,
1099.390747,0.856857547,
1099.449951,0.856990569,
1099.509155,0.85712332,
1099.568481,0.857253906,
1099.627563,0.857389413,
1099.68689,0.857523909,
1099.746094,0.857656432,
1099.80542,0.857786925,
1099.864624,0.857919184,
1099.92395,0.858050529,
1099.983154,0.858183393,
1100.04248,0.858315917,
1100.101685,0.858446612,
1100.161011,0.858577058,
1100.220337,0.858706223,
1100.279663,0.858838016,
1100.338867,0.858970989,
1100.398315,0.859109142,
1100.45752,0.859247094,
1100.516968,0.859389552,
1100.576294,0.859534017,
1100.63562,0.859677493,
1100.694946,0.859822061,
1100.754272,0.859965311,
1100.813721,0.860106814,
1100.873047,0.860246975,
1100.932495,0.860385423,
1100.991821,0.860524098,
1101.05127,0.860667181,
1101.110596,0.860807825,
1101.170044,0.860945858,
1101.22937,0.86108356,
1101.288818,0.861221289,
1101.348145,0.861360149,
1101.407715,0.861498782,
1101.467041,0.861639645,
1101.526489,0.861779137,
1101.585938,0.861917306,
1101.645386,0.862052371,
1101.704834,0.862190523,
1101.764282,0.862328249,
1101.823853,0.862468057,
1101.883301,0.862604457,
1101.942871,0.862740114,
1102.002197,0.862878266,
1102.061768,0.863014725,
1102.121216,0.863150612,
1102.180786,0.863283196,
1102.240234,0.863414607,
1102.299805,0.863545008,
1102.359253,0.863675185,
1102.418945,0.863806603,
1102.478394,0.863944042,
1102.537964,0.864083858,
1102.597534,0.864220911,
1102.657104,0.864358551,
1102.716553,0.864494197,
1102.776245,0.864631659,
1102.835693,0.864769955,
1102.895386,0.864904168,
1102.954956,0.865039362,
1103.014526,0.865172142,
1103.074219,0.865303928,
1103.133789,0.865434737,
1103.193481,0.865564387,
1103.253052,0.865694124,
1103.312744,0.865824896,
1103.372314,0.86595568,
1103.432007,0.866085791,
1103.491577,0.866215755,
1103.55127,0.866348242,
1103.610962,0.866483389,
1103.670654,0.866619199,
1103.730225,0.866757092,
1103.790039,0.866897155,
1103.849609,0.867037707,
1103.909424,0.867177811,
1103.968994,0.867314544,
1104.028809,0.867449821,
1104.088379,0.867587445,
1104.148193,0.867723683,
1104.207886,0.867857373,
1104.2677,0.867990434,
1104.327515,0.868122269,
1104.387207,0.868252428,
1104.447021,0.86838558,
1104.506714,0.868520501,
1104.566528,0.868657884,
1104.626221,0.86879845,
1104.686035,0.868936708,
1104.745728,0.869073266,
1104.805664,0.869203943,
1104.865356,0.869334408,
1104.925171,0.869463667,
1104.984985,0.869595942,
1105.0448,0.869723197,
1105.104614,0.869851045,
1105.164551,0.869979483,
1105.224243,0.870106988,
1105.28418,0.870236441,
1105.343994,0.870365584,
1105.403931,0.870498356,
1105.463623,0.870627883,
1105.52356,0.870757179,
1105.583496,0.870887521,
1105.643311,0.871020206,
1105.703369,0.871155064,
1105.763184,0.871292397,
1105.82312,0.871430933,
1105.882935,0.871569594,
1105.942871,0.871709289,
1106.002808,0.871849794,
1106.062744,0.871991204,
1106.122681,0.872131964,
1106.182617,0.872269739,
1106.242554,0.87240592,
1106.30249,0.872536909,
1106.362427,0.872666926,
1106.422485,0.872794242,
1106.482422,0.872918402,
1106.54248,0.873039558,
1106.602295,0.87315713,
1106.662354,0.873275013,
1106.72229,0.873394794,
1106.782349,0.873512312,
1106.842529,0.873630509,
1106.902466,0.873748775,
1106.962524,0.873861185,
1107.022461,0.87397493,
1107.082642,0.874094887,
1107.142578,0.874217408,
1107.202637,0.874340975,
1107.262695,0.874467341,
1107.322754,0.874591629,
1107.382813,0.874717623,
1107.442993,0.874844761,
1107.50293,0.874973962,
1107.56311,0.875106133,
1107.623169,0.87523641,
1107.68335,0.875363828,
1107.743408,0.875493454,
1107.803589,0.875629568,
1107.863647,0.875764163,
1107.923828,0.875899805,
1107.983887,0.876037344,
1108.044067,0.876174194,
1108.104248,0.876313211,
1108.164429,0.876453293,
1108.224609,0.87659319,
1108.284668,0.876732133,
1108.344971,0.876867184,
1108.405029,0.876992829,
1108.465332,0.877111911,
1108.525391,0.877231652,
1108.585693,0.877349726,
1108.645874,0.877466888,
1108.706177,0.877579928,
1108.766235,0.877690483,
1108.826538,0.877802104,
1108.886719,0.877914675,
1108.947021,0.878029244,
1109.007202,0.878150611,
1109.067505,0.878277405,
1109.127686,0.878407163,
1109.18811,0.878537341,
1109.248291,0.878667495,
1109.308594,0.878799953,
1109.369019,0.878933022,
1109.429199,0.879066965,
1109.489502,0.879196997,
1109.549805,0.879322621,
1109.610229,0.879446343,
1109.67041,0.879570146,
1109.730835,0.879687496,
1109.791138,0.87980104,
1109.85144,0.879915937,
1109.911743,0.880030149,
1109.972168,0.880147874,
1110.032471,0.880263329,
1110.092896,0.880377456,
1110.153198,0.880494542,
1110.213623,0.880609264,
1110.273926,0.880723954,
1110.334473,0.88084205,
1110.394775,0.880962671,
1110.4552,0.881085289,
1110.515625,0.881199158,
1110.57605,0.881310119,
1110.636597,0.881423159,
1110.696899,0.881536572,
1110.757446,0.881648131,
1110.817749,0.881761688,
1110.878296,0.881878676,
1110.938721,0.881995096,
1110.999268,0.882112766,
1111.05957,0.882228455,
1111.120117,0.882356364,
1111.180542,0.882488784,
1111.241089,0.882621829,
1111.301514,0.882759342,
1111.362183,0.882900632,
1111.422607,0.883045151,
1111.483154,0.883183867,
1111.543579,0.88331579,
1111.604248,0.883435063,
1111.664673,0.883555744,
1111.725342,0.883673539,
1111.785767,0.883788957,
1111.846436,0.88390541,
1111.906982,0.884020608,
1111.967529,0.884136706,
1112.028198,0.884251176,
1112.088623,0.884360921,
1112.149292,0.884470643,
1112.209839,0.884591006,
1112.270508,0.88470942,
1112.331055,0.88482819,
1112.391724,0.884943849,
1112.452271,0.885055856,
1112.512939,0.885171432,
1112.573608,0.885283896,
1112.634277,0.885395113,
1112.694824,0.885508017,
1112.755615,0.885629418,
1112.816162,0.885751225,
1112.876953,0.885874496,
1112.9375,0.886000501,
1112.998291,0.886129149,
1113.058838,0.886256959,
1113.119629,0.886383095,
1113.18042,0.886507607,
1113.241089,0.886631707,
1113.30188,0.886762681,
1113.362427,0.886891862,
1113.423218,0.887020632,
1113.483887,0.887145971,
1113.5448,0.887257227,
1113.605469,0.88734481,
1113.66626,0.887435533,
1113.726929,0.887522799,
1113.78772,0.887612382,
1113.848511,0.887706397,
1113.909302,0.887800524,
1113.970093,0.887894453,
1114.030884,0.887990928,
1114.091675,0.888087336,
1114.152466,0.888195598,
1114.213257,0.888325705,
1114.27417,0.888456639,
1114.334961,0.888593313,
1114.395752,0.888735861,
1114.456665,0.888883656,
1114.517456,0.889014742,
1114.578369,0.889138137,
1114.63916,0.889261667,
1114.700073,0.889390507,
1114.760986,0.889519004,
1114.821899,0.889649429,
1114.88269,0.889776173,
1114.943604,0.889899416,
1115.004517,0.890016252,
1115.06543,0.89012325,
1115.126343,0.890224506,
1115.187256,0.890327383,
1115.248169,0.89042475,
1115.309204,0.890522921,
1115.369995,0.890621827,
1115.43103,0.890719964,
1115.491943,0.890821738,
1115.552979,0.890907834,
1115.613892,0.890979658,
1115.674927,0.891056211,
1115.735962,0.891153267,
1115.796875,0.891261745,
1115.85791,0.891376782,
1115.918823,0.891473414,
1115.97998,0.891551156,
1116.040894,0.891631927,
1116.101929,0.891716074,
1116.162964,0.891814029,
1116.223999,0.891929143,
1116.285034,0.892040017,
1116.346069,0.892152937,
1116.407104,0.892261053,
1116.468262,0.892367923,
1116.529175,0.892499396,
1116.590332,0.892650187,
1116.651367,0.892797145,
1116.712524,0.892943913,
1116.77356,0.893088788,
1116.834717,0.893224173,
1116.895752,0.893354737,
1116.956909,0.893455698,
1117.018066,0.89355319,
1117.079224,0.893647654,
1117.140381,0.893732774,
1117.201416,0.893815157,
1117.262695,0.893898786,
1117.32373,0.893977723,
1117.38501,0.894060119,
1117.446045,0.894151262,
1117.507324,0.894249318,
1117.568481,0.894381238,
1117.629639,0.894527668,
1117.690796,0.894669775,
1117.752075,0.894810595,
1117.813232,0.894952825,
1117.874512,0.895092088,
1117.935669,0.895231931,
1117.996948,0.89536969,
1118.058105,0.89550743,
1118.119385,0.895652986,
1118.180542,0.895798995,
1118.241943,0.895936149,
1118.303101,0.896078645,
1118.364502,0.896221217,
1118.425781,0.89636339,
1118.486938,0.896505415,
1118.54834,0.896612886,
1118.609619,0.89672834,
1118.670898,0.896833452,
1118.732178,0.896927799,
1118.793579,0.897014842,
1118.854858,0.897091565,
1118.91626,0.897159206,
1118.977539,0.897227385,
1119.03894,0.897295864,
1119.10022,0.897369483,
1119.161621,0.897477171,
1119.2229,0.897587267,
1119.284302,0.897707499,
1119.345581,0.897815947,
1119.407104,0.897924489,
1119.468384,0.898040076,
1119.529907,0.898167109,
1119.591187,0.898302831,
1119.65271,0.898459603,
1119.714111,0.898612017,
1119.775513,0.898763513,
1119.837036,0.898908572,
1119.898315,0.899049282,
1119.959839,0.899203206,
1120.02124,0.899359081,
1120.082764,0.899514847,
1120.144165,0.899671784,
1120.205688,0.899818424,
1120.26709,0.899944098,
1120.328613,0.90007136,
1120.390137,0.900196413,
1120.45166,0.900318476,
1120.513062,0.900432753,
1120.574707,0.900562788,
1120.636108,0.900696384,
1120.697754,0.900834376,
1120.759155,0.900967982,
1120.820801,0.901105432,
1120.882202,0.901243721,
1120.943848,0.901363974,
1121.005493,0.9014643,
1121.067017,0.901565724,
1121.128662,0.901681623,
1121.190186,0.901802214,
1121.251831,0.901927395,
1121.313354,0.902056722,
1121.375,0.902185063,
1121.436523,0.902313956,
1121.498169,0.902441422,
1121.559692,0.90258302,
1121.62146,0.902757058,
1121.682983,0.902948168,
1121.744751,0.903133813,
1121.806274,0.903301837,
1121.868042,0.903462945,
1121.929565,0.903616931,
1121.991333,0.903790831,
1122.052979,0.90397299,
1122.114624,0.904152956,
1122.17627,0.904335843,
1122.238037,0.904513722,
1122.299805,0.904672924,
1122.36145,0.904834493,
1122.423218,0.904989526,
1122.484863,0.905140455,
1122.546631,0.905291024,
1122.608398,0.905422647,
1122.670166,0.905542642,
1122.731812,0.905665776,
1122.793701,0.905770844,
1122.855347,0.905865042,
1122.917114,0.905968295,
1122.978882,0.906076648,
1123.040771,0.906214571,
1123.102417,0.906358372,
1123.164307,0.906502893,
1123.226074,0.906641819,
1123.287964,0.906777032,
1123.349731,0.906912124,
1123.411499,0.907068648,
1123.473267,0.907231342,
1123.535278,0.907387922,
1123.597168,0.90754011,
1123.658936,0.907666523,
1123.720825,0.907789606,
1123.782593,0.907915609,
1123.844604,0.908048487,
1123.906372,0.908184462,
1123.968262,0.908322457,
1124.030151,0.908457393,
1124.092163,0.908596683,
1124.153931,0.908735755,
1124.215942,0.908876212,
1124.277832,0.909016397,
1124.339722,0.909154982,
1124.401611,0.909291435,
1124.463623,0.909426543,
1124.525513,0.909565973,
1124.587524,0.909708203,
1124.649414,0.909883896,
1124.711426,0.910056519,
1124.773315,0.910239001,
1124.835449,0.910429384,
1124.897461,0.910623607,
1124.959351,0.910828924,
1125.021484,0.91103951,
1125.083374,0.911250645,
1125.145508,0.911455649,
1125.207397,0.911653949,
1125.269531,0.911818454,
1125.331421,0.91197993,
1125.393555,0.912133186,
1125.455566,0.912290594,
1125.5177,0.912442891,
1125.579712,0.912586861,
1125.641846,0.912723334,
1125.703857,0.912863283,
1125.765991,0.913006333,
1125.828003,0.913152284,
1125.890137,0.913301264,
1125.952148,0.913450994,
1126.014282,0.913599413,
1126.076416,0.913733903,
1126.13855,0.913870915,
1126.200806,0.914008948,
1126.262817,0.914142973,
1126.325073,0.914270855,
1126.387085,0.914400286,
1126.449341,0.914526159,
1126.511475,0.914650972,
1126.57373,0.914771026,
1126.635742,0.91489301,
1126.697998,0.915012202,
1126.760132,0.915130932,
1126.822388,0.915244158,
1126.884521,0.915361866,
1126.946899,0.915484843,
1127.009033,0.915604505,
1127.071289,0.915741861,
1127.133423,0.915882119,
1127.195801,0.916025204,
1127.257935,0.916163948,
1127.320313,0.916304255,
1127.382446,0.916441259,
1127.444824,0.916580543,
1127.50708,0.916717235,
1127.569336,0.916837956,
1127.631714,0.916951784,
1127.69397,0.91702006,
1127.756226,0.917083707,
1127.818481,0.917134238,
1127.880859,0.917178023,
1127.943115,0.917188899,
1128.005615,0.917197693,
1128.067871,0.917203544,
1128.130249,0.917209675,
1128.192505,0.917233616,
1128.254883,0.917260131,
1128.317261,0.917313413,
1128.379639,0.917366589,
1128.442017,0.917439035,
1128.504395,0.917520057,
1128.566772,0.917635734,
1128.629272,0.917756977,
1128.691528,0.917879311,
1128.754028,0.918004463,
1128.816528,0.918126289,
1128.878906,0.91825392,
1128.941406,0.918402645,
1129.003784,0.918566429,
1129.066284,0.918700356,
1129.128662,0.918812935,
1129.191162,0.918924774,
1129.25354,0.919034126,
1129.31604,0.919144871,
1129.37854,0.919257732,
1129.44104,0.919372854,
1129.50354,0.919486706,
1129.56604,0.919581965,
1129.62854,0.919664073,
1129.69104,0.919771987,
1129.75354,0.919902864,
1129.816162,0.920033574,
1129.878662,0.920167387,
1129.941162,0.92030043,
1130.003662,0.920429833,
1130.066284,0.920555035,
1130.128906,0.920680405,
1130.191406,0.920809453,
1130.254028,0.920934258,
1130.31665,0.921060853,
1130.379272,0.921183008,
1130.441772,0.921306368,
1130.504517,0.921428852,
1130.567017,0.92155445,
1130.629639,0.921677103,
1130.692261,0.921796959,
1130.755005,0.921918239,
1130.817505,0.922036869,
1130.880249,0.922158341,
1130.942871,0.922279029,
1131.005493,0.922399547,
1131.068115,0.922519091,
1131.130859,0.922638823,
1131.193481,0.922760353,
1131.256226,0.922884617,
1131.318848,0.923016014,
1131.381714,0.9231459,
1131.444458,0.923272236,
1131.50708,0.923382601,
1131.569824,0.923491087,
1131.632568,0.923601803,
1131.695313,0.923715641,
1131.758057,0.923830768,
1131.820801,0.923943609,
1131.883545,0.924059296,
1131.946411,0.924171743,
1132.009033,0.924283976,
1132.071899,0.924401528,
1132.134644,0.924535,
1132.19751,0.924670348,
1132.260254,0.924806476,
1132.32312,0.924939014,
1132.385864,0.925067846,
1132.44873,0.925196906,
1132.511475,0.925329361,
1132.574341,0.925461496,
1132.637207,0.925596338,
1132.700073,0.92573044,
1132.762939,0.925872406,
1132.825806,0.926018578,
1132.888672,0.92616061,
1132.951538,0.926303641,
1133.014526,0.926444783,
1133.077271,0.926585459,
1133.140259,0.926719568,
1133.203125,0.92685644,
1133.266113,0.926996246,
1133.328979,0.927152153,
1133.391968,0.927303905,
1133.454834,0.927451523,
1133.517822,0.927602266,
1133.580688,0.927751158,
1133.643677,0.927901937,
1133.706543,0.928053072,
1133.769653,0.928214005,
1133.83252,0.928362717,
1133.895508,0.928538614,
1133.958496,0.928705847,
1134.021606,0.928886979,
1134.084595,0.929076578,
1134.147583,0.929298158,
1134.210693,0.929522647,
1134.27356,0.929750817,
1134.33667,0.929978086,
1134.399658,0.930198529,
1134.462769,0.930426819,
1134.525757,0.930626627,
1134.588867,0.930818567,
1134.651855,0.93099402,
1134.714966,0.931161992,
1134.778076,0.931298774,
1134.841187,0.931433065,
1134.904175,0.931565184,
1134.967407,0.931696539,
1135.030396,0.931824127,
1135.093628,0.931950794,
1135.156616,0.932069872,
1135.219849,0.93219106,
1135.282959,0.932339426,
1135.346069,0.932506468,
1135.409302,0.932672607,
1135.472412,0.932841183,
1135.535645,0.933009688,
1135.598755,0.933180506,
1135.661987,0.933352054,
1135.725098,0.93352674,
1135.78833,0.933702456,
1135.851563,0.933874067,
1135.914795,0.934017985,
1135.977905,0.934138538,
1136.04126,0.934261286,
1136.10437,0.934381241,
1136.167725,0.934504367,
1136.230835,0.934626707,
1136.294189,0.934753698,
1136.3573,0.934877349,
1136.420654,0.935002905,
1136.483887,0.935128474,
1136.547241,0.935249441,
1136.610474,0.935371646,
1136.673828,0.935484664,
1136.737183,0.935598595,
1136.800415,0.935708115,
1136.86377,0.935821335,
1136.927002,0.935931111,
1136.990356,0.936042044,
1137.053711,0.936153434,
1137.117065,0.936264508,
1137.18042,0.936377039,
1137.243774,0.936459079,
1137.307129,0.936538604,
1137.370483,0.93661765,
1137.433838,0.936697398,
1137.497314,0.936772459,
1137.560547,0.936847534,
1137.624023,0.936925099,
1137.687378,0.937005918,
1137.750854,0.937103007,
1137.814209,0.937196853,
1137.877686,0.937309091,
1137.94104,0.937429542,
1138.004517,0.937546226,
1138.068115,0.937664014,
1138.13147,0.937780171,
1138.194946,0.937897849,
1138.258423,0.938016567,
1138.321899,0.938117617,
1138.385376,0.938197997,
1138.448853,0.93828378,
1138.512329,0.938381264,
1138.575928,0.938476091,
1138.639282,0.938573059,
1138.702881,0.938668942,
1138.766357,0.938761013,
1138.829956,0.938843033,
1138.893433,0.938924753,
1138.957031,0.939020086,
1139.020508,0.939118973,
1139.084106,0.939219915,
1139.147705,0.9393264,
1139.211304,0.939434256,
1139.27478,0.939548413,
1139.338501,0.939660141,
1139.4021,0.939772694,
1139.465698,0.939891845,
1139.529297,0.939986125,
1139.592896,0.940073064,
1139.656616,0.940158218,
1139.720093,0.940242762,
1139.783813,0.940322666,
1139.847412,0.940405686,
1139.911133,0.940477581,
1139.974731,0.940546848,
1140.038452,0.940622114,
1140.102051,0.940717631,
1140.165771,0.940834873,
1140.22937,0.940958986,
1140.293213,0.941084399,
1140.356812,0.941206524,
1140.420532,0.941329849,
1140.484253,0.9414386,
1140.547974,0.941554165,
1140.611694,0.941675347,
1140.675537,0.941793781,
1140.739258,0.941902299,
1140.802979,0.94201103,
1140.866821,0.942119055,
1140.930542,0.942227361,
1140.994385,0.942336988,
1141.058105,0.942448348,
1141.121948,0.942573477,
1141.185669,0.942699197,
1141.249512,0.942825116,
1141.313232,0.942952196,
1141.377075,0.943072503,
1141.440918,0.943198082,
1141.504761,0.943322012,
1141.568604,0.943444289,
1141.632446,0.943563205,
1141.696289,0.943671703,
1141.760132,0.94377873,
1141.823975,0.943885795,
1141.887939,0.9439923,
1141.95166,0.944099662,
1142.015625,0.944203651,
1142.07959,0.944303121,
1142.143433,0.944403419,
1142.207397,0.944505186,
1142.27124,0.944611613,
1142.335205,0.944723704,
1142.39917,0.944832859,
1142.463135,0.94493338,
1142.526978,0.945032803,
1142.591064,0.945125671,
1142.654907,0.9452006,
1142.718994,0.945273495,
1142.782837,0.945347556,
1142.846924,0.945423107,
1142.910767,0.945495364,
1142.974854,0.945575066,
1143.038818,0.945658089,
1143.102905,0.945748119,
1143.16687,0.945838886,
1143.230957,0.945936799,
1143.294922,0.946056039,
1143.359009,0.946178048,
1143.423096,0.946299884,
1143.487061,0.946423884,
1143.551147,0.946580082,
1143.615234,0.946737356,
1143.679321,0.946887985,
1143.743408,0.947037637,
1143.807495,0.947186299,
1143.871582,0.947332029,
1143.935669,0.94747375,
1143.999756,0.947614577,
1144.063965,0.947756291,
1144.12793,0.947892902,
1144.192139,0.948010172,
1144.256226,0.94812132,
1144.320435,0.94823947,
1144.384521,0.948356377,
1144.44873,0.94847186,
1144.512817,0.948585793,
1144.577148,0.948699955,
1144.641235,0.948827017,
